Time,City,Name,ReviewCount,Price,Cuisine,Longitude,Latitude,Address,PhoneNumber,Ranking,MeanRating,1,2,3,4,5,Link
Thu 03 Mar 2016 01:49:57,LosAngeles,California Pizza Kitchen,14,NotFound,Pizza,-118.55452,34.23996,"9301 Tampa Ave, Los Angeles, CA ",NotFound,1709,4.0,0,0,4,6,4,/Restaurant_Review-g32655-d2305551-Reviews-California_Pizza_Kitchen-Los_Angeles_California.html
Thu 03 Mar 2016 01:50:31,LosAngeles,El Corita Junior,NotFound,NotFound,NotFound,-118.25646,33.97972,"6606 S Central Ave, Los Angeles, CA 90001 ",3235872505,6927,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4345416-Reviews-El_Corita_Junior-Los_Angeles_California.html
Thu 03 Mar 2016 01:50:56,LosAngeles,Reddi Chic,8,NotFound,American,-118.49187,34.04832,"Brentwood Country Mart, 26th & San Vicente, Los Angeles, CA ",NotFound,1531,4.5,0,0,0,4,4,/Restaurant_Review-g32655-d3643045-Reviews-Reddi_Chic-Los_Angeles_California.html
Thu 03 Mar 2016 01:51:39,LosAngeles,Pizza Man,1,NotFound,NotFound,-118.60639,34.208015,"7553 Topanga Canyon Blvd, Los Angeles, CA 91303 ",8188888843,1911,5.0,0,0,0,0,1,/Restaurant_Review-g32655-d4257095-Reviews-Pizza_Man-Los_Angeles_California.html
Thu 03 Mar 2016 01:52:20,LosAngeles,Dog E Style,5,NotFound,NotFound,-118.32771,34.10161,"6323 Hollywood Blvd, Los Angeles, CA 90028 ",3235154583,3220,4.0,0,0,1,3,1,/Restaurant_Review-g32655-d6416962-Reviews-Dog_E_Style-Los_Angeles_California.html
Thu 03 Mar 2016 01:52:37,LosAngeles,El Pollo Loco,2,NotFound,Mexican,-118.291466,34.088177,"912 N Vermont Ave, Los Angeles, CA 90029 ",3236607900,5009,2.0,1,0,1,0,0,/Restaurant_Review-g32655-d4248812-Reviews-El_Pollo_Loco-Los_Angeles_California.html
Thu 03 Mar 2016 01:53:11,LosAngeles,Sweet E's Bake Shop,3,NotFound,NotFound,-118.38403,34.05425,"1417 S Robertson Blvd, Ste 2, Los Angeles, CA 90035 ",3234228885,3024,4.6667,0,0,0,1,2,/Restaurant_Review-g32655-d4659953-Reviews-Sweet_E_s_Bake_Shop-Los_Angeles_California.html
Thu 03 Mar 2016 01:53:25,LosAngeles,Teds Place,3,NotFound,American,-118.29836,33.81286,"23401 Normandie ave, Los Angeles, CA ",NotFound,2528,4.6667,0,0,0,1,2,/Restaurant_Review-g32655-d4083110-Reviews-Teds_Place-Los_Angeles_California.html
Thu 03 Mar 2016 01:54:00,LosAngeles,Little Dom's,92,3,Italian,-118.28742,34.11091,"2128 Hillhurst Ave, Los Angeles, CA 90027-2012  (Avocado Street) ",3236610055,229,4.0978,2,5,8,44,33,/Restaurant_Review-g32655-d1012130-Reviews-Little_Dom_s-Los_Angeles_California.html
Thu 03 Mar 2016 01:54:13,LosAngeles,El Cafetal Salvadorian Restaurant,NotFound,NotFound,NotFound,-118.430916,34.19395,"13663 Vanowen St, Los Angeles, CA 91405-4262 ",8189080092,6319,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4921512-Reviews-El_Cafetal_Salvadorian_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 01:54:45,LosAngeles,Soleto Trattoria & Pizza Bar,27,NotFound,Italian,-118.261925,34.047783,"801 S Figueroa St, Los Angeles, CA ",2136223255,1290,4.0,0,1,5,14,7,/Restaurant_Review-g32655-d3722156-Reviews-Soleto_Trattoria_Pizza_Bar-Los_Angeles_California.html
Thu 03 Mar 2016 01:55:13,LosAngeles,Andiamo,41,NotFound,Italian,-118.38161,33.946182,"5711 West Century Boulevard, Los Angeles, CA ",NotFound,2461,3.561,5,1,9,18,8,/Restaurant_Review-g32655-d4204298-Reviews-Andiamo-Los_Angeles_California.html
Thu 03 Mar 2016 01:55:39,LosAngeles,Acashi Sushi Bar,NotFound,NotFound,Sushi,-118.3928,34.144966,"4037 Radford Ave, Los Angeles, CA 91604 ",8187600313,5953,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4568179-Reviews-Acashi_Sushi_Bar-Los_Angeles_California.html
Thu 03 Mar 2016 01:56:04,LosAngeles,izaka-ya by katsuya,80,2,Japanese,-118.37385,34.07308,"8420 w. 3rd st, Los Angeles, CA 90048 ",3237829536,152,4.475,0,3,5,23,49,/Restaurant_Review-g32655-d813447-Reviews-Izaka_ya_by_katsuya-Los_Angeles_California.html
Thu 03 Mar 2016 01:56:30,LosAngeles,Maison Giraud,36,3,French,-118.52484,34.0479,"1032 Swarthmore Ave, Pacific Palisades, Los Angeles, CA  (Sunset Boulevard) ",NotFound,1088,3.9444,3,2,1,18,12,/Restaurant_Review-g32655-d2433345-Reviews-Maison_Giraud-Los_Angeles_California.html
Thu 03 Mar 2016 01:56:54,LosAngeles,Maccheroni Republic,56,NotFound,Italian,-118.24855,34.05004,"332 S. Broadway, Los Angeles, CA ",2133469725,134,4.5536,1,1,3,12,39,/Restaurant_Review-g32655-d3848093-Reviews-Maccheroni_Republic-Los_Angeles_California.html
Thu 03 Mar 2016 01:57:39,LosAngeles,La Salsa Westwood,NotFound,NotFound,Mexican,-118.44473,34.0598,"1154 Westwood Blvd., Los Angeles, CA 90024 ",3102087083,6741,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d491357-Reviews-La_Salsa_Westwood-Los_Angeles_California.html
Thu 03 Mar 2016 01:58:07,LosAngeles,Arigato Restaurant,5,2,NotFound,-118.5234,34.26386,"10650 Zelzah Ave, Los Angeles, CA 91344-5948 ",8183681717,3536,4.0,0,0,1,3,1,/Restaurant_Review-g32655-d1089388-Reviews-Arigato_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 01:58:42,LosAngeles,Blair's,33,3,American,-118.26816,34.10834,"2903 Rowena Ave, Los Angeles, CA 90039 ",3236601882,1276,4.2121,1,0,6,10,16,/Restaurant_Review-g32655-d338889-Reviews-Blair_s-Los_Angeles_California.html
Thu 03 Mar 2016 01:59:02,LosAngeles,Izakaya Hachi,4,NotFound,NotFound,-118.46578,34.04545,"12009 Wilshire Blvd, Los Angeles, CA 90025 ",3104739603,1687,4.75,0,0,0,1,3,/Restaurant_Review-g32655-d4470438-Reviews-Izakaya_Hachi-Los_Angeles_California.html
Thu 03 Mar 2016 01:59:34,LosAngeles,Yamato Restaurant,5,NotFound,Japanese,-118.50759,34.16053,"17200 Ventura Blvd Ste 219, Los Angeles, CA 91316-4005 ",8189059920,2278,4.4,0,1,0,0,4,/Restaurant_Review-g32655-d907501-Reviews-Yamato_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 01:59:58,LosAngeles,India's Tandoori,6,3,Indian,-118.34778,34.062298,"5468 Wilshire Blvd, Los Angeles, CA 90036  (S Dunsmuir Avenue) ",3239362050,3516,3.5,1,0,1,3,1,/Restaurant_Review-g32655-d4227422-Reviews-India_s_Tandoori-Los_Angeles_California.html
Thu 03 Mar 2016 02:00:35,LosAngeles,Little Wang Kong,1,NotFound,Chinese,-118.28433,34.060062,"691 South Hoover Street, Los Angeles, CA 90005-3911 ",2134873749,3607,4.0,0,0,0,1,0,/Restaurant_Review-g32655-d524556-Reviews-Little_Wang_Kong-Los_Angeles_California.html
Thu 03 Mar 2016 02:00:50,LosAngeles,Ebisu,15,NotFound,Japanese,-118.24018,34.04826,"356 E. 2nd St., Los Angeles, CA ",2136131644,3341,3.6667,1,1,3,7,3,/Restaurant_Review-g32655-d1047155-Reviews-Ebisu-Los_Angeles_California.html
Thu 03 Mar 2016 02:01:25,LosAngeles,McDonald's,5,NotFound,NotFound,-118.26706,34.03224,"201 W Washington Blvd, Los Angeles, CA 90015 ",2137460525,4966,2.8,0,1,4,0,0,/Restaurant_Review-g32655-d4250826-Reviews-McDonald_s-Los_Angeles_California.html
Thu 03 Mar 2016 02:01:38,LosAngeles,Tumby's Pizza,NotFound,NotFound,NotFound,-118.3088,33.96287,"8326 S Western Ave, Los Angeles, CA 90047 ",3237896409,5844,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4929805-Reviews-Tumby_s_Pizza-Los_Angeles_California.html
Thu 03 Mar 2016 02:02:12,LosAngeles,Carnitas Michoacan,4,2,Mexican,-118.22121,34.072395,"1901 N Broadway, Los Angeles, CA 90031 ",3232218600,1732,5.0,0,0,0,0,4,/Restaurant_Review-g32655-d533084-Reviews-Carnitas_Michoacan-Los_Angeles_California.html
Thu 03 Mar 2016 02:02:29,LosAngeles,LA Paz Seafood,NotFound,NotFound,Seafood,-118.2633,33.78752,"1227 N Avalon Blvd, Los Angeles, CA 90744-2601 ",3108346567,5349,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d468446-Reviews-LA_Paz_Seafood-Los_Angeles_California.html
Thu 03 Mar 2016 02:03:01,LosAngeles,Rene Cafe,1,1,Chinese,-118.26482,34.05111,"1123 West 7th Street, Los Angeles, CA 90017-2409 ",2136899898,4710,3.0,0,0,1,0,0,/Restaurant_Review-g32655-d536617-Reviews-Rene_Cafe-Los_Angeles_California.html
Thu 03 Mar 2016 02:03:25,LosAngeles,JOEY Woodland Hills,6,2,NotFound,-118.60489,34.185936,"6344 Topanga Canyon Boulevard, Suite 1010, Los Angeles, CA 91367 ",18183405639,1511,4.0,0,0,1,4,1,/Restaurant_Review-g32655-d8574686-Reviews-JOEY_Woodland_Hills-Los_Angeles_California.html
Thu 03 Mar 2016 02:04:06,LosAngeles,Hook Burger,21,1,American,-118.60637,34.18309,"6201 Topanga Canyon Blvd, Los Angeles, CA 91367 (Formerly Hook Burger Bistro)",18186101500,1051,4.0952,1,1,0,12,7,/Restaurant_Review-g32655-d6380683-Reviews-Hook_Burger-Los_Angeles_California.html
Thu 03 Mar 2016 02:04:22,LosAngeles,Chipotle Mexican Grill,2,NotFound,Mexican,-118.29062,34.06182,"3183 Wilshire Blvd, Los Angeles, CA 90010-1211 ",2138844094,1419,5.0,0,0,0,0,2,/Restaurant_Review-g32655-d5081737-Reviews-Chipotle_Mexican_Grill-Los_Angeles_California.html
Thu 03 Mar 2016 02:05:01,LosAngeles,Yeo Woo Bi,NotFound,NotFound,NotFound,-118.29763,34.06196,"3377 Wilshire Blvd, Ste 209, Los Angeles, CA 90010 ",2133597473,7045,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d5533144-Reviews-Yeo_Woo_Bi-Los_Angeles_California.html
Thu 03 Mar 2016 02:05:19,LosAngeles,Sushi Ajito,2,NotFound,Sushi,-118.33864,34.094593,"1302 N. Highland Avenue, Los Angeles, CA 90028 ",3234662460,4744,3.0,0,0,2,0,0,/Restaurant_Review-g32655-d4416506-Reviews-Sushi_Ajito-Los_Angeles_California.html
Thu 03 Mar 2016 02:05:56,LosAngeles,Hunan Cafe,9,NotFound,Chinese,-118.36435,34.09803,"7986 Sunset Blvd, Los Angeles, CA 90046 ",3238221208,2457,4.5556,0,1,0,1,7,/Restaurant_Review-g32655-d1170281-Reviews-Hunan_Cafe-Los_Angeles_California.html
Thu 03 Mar 2016 02:06:11,LosAngeles,Cheng Du,9,2,Chinese,-118.44291,34.03308,"11538 W Pico Blvd, Los Angeles, CA 90064-1520 ",3104774917,2811,3.7778,0,0,4,3,2,/Restaurant_Review-g32655-d880053-Reviews-Cheng_Du-Los_Angeles_California.html
Thu 03 Mar 2016 02:06:44,LosAngeles,El Norte Restaurant,NotFound,NotFound,NotFound,-118.2429,33.782288,"815 Cristobal Ave, Los Angeles, CA 90744 ",3105491978,7940,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4735249-Reviews-El_Norte_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:07:00,LosAngeles,The Little Rock,1,NotFound,NotFound,-118.536316,34.17012,"5507 Reseda Blvd, Los Angeles, CA 91356 ",8188819833,2105,5.0,0,0,0,0,1,/Restaurant_Review-g32655-d4649000-Reviews-The_Little_Rock-Los_Angeles_California.html
Thu 03 Mar 2016 02:07:35,LosAngeles,Two for One Pizza,NotFound,NotFound,NotFound,-118.38744,34.192986,"6726 Lankershim Blvd, Los Angeles, CA 91606 ",8185031011,7158,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4957054-Reviews-Two_for_One_Pizza-Los_Angeles_California.html
Thu 03 Mar 2016 02:07:51,LosAngeles,Saekdong Juhgori,NotFound,NotFound,NotFound,-118.30264,34.06925,"4083 W 3rd St, Los Angeles, CA 90020-3130 ",2136372345,5451,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4679140-Reviews-Saekdong_Juhgori-Los_Angeles_California.html
Thu 03 Mar 2016 02:08:26,LosAngeles,Jack in the Box,NotFound,NotFound,NotFound,-118.41444,34.200703,"12906 Sherman Way, Los Angeles, CA 91605 ",8189825225,7246,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4440986-Reviews-Jack_in_the_Box-Los_Angeles_California.html
Thu 03 Mar 2016 02:08:51,LosAngeles,El Floridita,20,3,Mexican,-118.327675,34.094006,"1253 N Vine St, Los Angeles, CA 90038 ",3238718612,4397,3.45,4,2,3,3,8,/Restaurant_Review-g32655-d364759-Reviews-El_Floridita-Los_Angeles_California.html
Thu 03 Mar 2016 02:09:26,LosAngeles,Kabuki Japanese Restaurant,52,2,Japanese,-118.39287,33.97807,"6081 Center Dr #203, Los Angeles, CA 90045 ",3106415524,455,4.1346,2,3,4,20,23,/Restaurant_Review-g32655-d349675-Reviews-Kabuki_Japanese_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:09:41,LosAngeles,Carl's Jr.,NotFound,NotFound,NotFound,-118.247986,33.98236,"1439 E Gage Ave, Los Angeles, CA 90001 ",3235885324,7633,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4278349-Reviews-Carl_s_Jr-Los_Angeles_California.html
Thu 03 Mar 2016 02:10:16,LosAngeles,The Village,9,NotFound,NotFound,-118.40263,34.143173,"12345 Ventura Blvd, Studio City, Los Angeles, CA 91604 ",8187529222,3087,4.0,0,1,1,4,3,/Restaurant_Review-g32655-d4567779-Reviews-The_Village-Los_Angeles_California.html
Thu 03 Mar 2016 02:10:37,LosAngeles,flore vegan cuisine,15,NotFound,Vegan,-118.27924,34.091255,"3818 W. Sunset Blvd. Silverlake, Los Angeles, CA ",NotFound,899,4.5333,0,0,0,7,8,/Restaurant_Review-g32655-d1510720-Reviews-Flore_vegan_cuisine-Los_Angeles_California.html
Thu 03 Mar 2016 02:11:09,LosAngeles,WoodSpoon,27,NotFound,Brazilian,-118.25508,34.041794,"107 West 9th St., Los Angeles, CA 90015 ",2136291765,852,3.963,1,1,4,13,8,/Restaurant_Review-g32655-d649385-Reviews-WoodSpoon-Los_Angeles_California.html
Thu 03 Mar 2016 02:11:34,LosAngeles,Ebanos Crossing,4,NotFound,NotFound,-118.24775,34.052727,"200 South Hill Street, Los Angeles, CA 90012 ",2139358829,4640,3.25,1,0,1,1,1,/Restaurant_Review-g32655-d4825841-Reviews-Ebanos_Crossing-Los_Angeles_California.html
Thu 03 Mar 2016 02:12:00,LosAngeles,Tacos Michoacan,NotFound,NotFound,Mexican,-118.58845,34.24966,"9872 De Soto Ave, Los Angeles, CA 91311 ",8188858783,8057,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d5504137-Reviews-Tacos_Michoacan-Los_Angeles_California.html
Thu 03 Mar 2016 02:12:37,LosAngeles,Dragon Restaurant,6,NotFound,Chinese,-118.291306,34.053493,"966 S Vermont Ave, Los Angeles, CA 90006-1611 ",2133878833,4381,3.8333,0,0,2,3,1,/Restaurant_Review-g32655-d524878-Reviews-Dragon_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:12:50,LosAngeles,Caffe Neo,NotFound,NotFound,NotFound,-118.37504,34.142014,"11239 Ventura Blvd, Ste 109, Los Angeles, CA 91604 ",8187699669,5411,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d5502862-Reviews-Caffe_Neo-Los_Angeles_California.html
Thu 03 Mar 2016 02:13:29,LosAngeles,Jist Cafe,15,NotFound,NotFound,-118.24035,34.050755,"116 Judge John Aiso Street, Los Angeles, CA 90012 ",2137922116,751,4.3333,0,0,1,8,6,/Restaurant_Review-g32655-d5077221-Reviews-Jist_Cafe-Los_Angeles_California.html
Thu 03 Mar 2016 02:13:43,LosAngeles,Burger Lounge,6,2,American,-118.32397,34.075214,"217 N. Larchmont Blvd, Los Angeles, CA 90004 ",13234622310,1089,4.8333,0,0,0,1,5,/Restaurant_Review-g32655-d6855812-Reviews-Burger_Lounge-Los_Angeles_California.html
Thu 03 Mar 2016 02:14:16,LosAngeles,Pink Taco,138,2,Mexican,-118.42072,34.05893,"10250 Santa Monica Blvd, Ste 220, Los Angeles, CA 90067  (Century Park West) ",3107891000,992,3.5362,5,18,37,54,24,/Restaurant_Review-g32655-d873806-Reviews-Pink_Taco-Los_Angeles_California.html
Thu 03 Mar 2016 02:14:30,LosAngeles,Bonaventure Brewing Co.,97,NotFound,Steakhouse,-118.25606,34.05256,"404 S. Figueroa St. (4th St.), at the Bonaventure Hotel, Los Angeles, CA 90071 ",2132360802,625,3.8454,3,4,19,50,21,/Restaurant_Review-g32655-d490841-Reviews-Bonaventure_Brewing_Co-Los_Angeles_California.html
Thu 03 Mar 2016 02:15:00,LosAngeles,A and T Burgers,NotFound,NotFound,American,-118.26517,33.95088,"9401 Avalon Blvd, Los Angeles, CA 90003 ",3237540709,6157,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d3535932-Reviews-A_and_T_Burgers-Los_Angeles_California.html
Thu 03 Mar 2016 02:15:25,LosAngeles,Tutti Frutti Frozen Yogurt,NotFound,NotFound,NotFound,-118.60712,34.183193,"6215 Topanga Canyon Blvd, Los Angeles, CA 91367-2213 ",8188882222,7627,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4998532-Reviews-Tutti_Frutti_Frozen_Yogurt-Los_Angeles_California.html
Thu 03 Mar 2016 02:15:55,LosAngeles,Marlin & Ono Grille,3,NotFound,Italian,-118.43209,34.14801,"13730 Ventura Blvd, Los Angeles, CA 91423 ",18188495585,5120,1.6667,1,2,0,0,0,/Restaurant_Review-g32655-d8113169-Reviews-Marlin_Ono_Grille-Los_Angeles_California.html
Thu 03 Mar 2016 02:16:18,LosAngeles,Ball and Chain Restaurant,13,NotFound,Italian,-118.32986,34.10102,"1643 N Cahuenga Blvd, Los Angeles, CA 90028 ",3234652255,815,4.4615,0,0,2,3,8,/Restaurant_Review-g32655-d6788142-Reviews-Ball_and_Chain_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:16:51,LosAngeles,Bouchon Los Angeles,32,NotFound,French,-118.41762,34.10564,"Beverlyhill, Los Angeles, CA ",3102719910,927,3.875,1,2,9,8,12,/Restaurant_Review-g32655-d4105543-Reviews-Bouchon_Los_Angeles-Los_Angeles_California.html
Thu 03 Mar 2016 02:17:06,LosAngeles,Engine Co. No. 28,140,3,American,-118.25925,34.049595,"644 S Figueroa St, Los Angeles, CA 90017  (7th and Wilshire) ",2136246996,532,3.6714,4,13,37,57,29,/Restaurant_Review-g32655-d364785-Reviews-Engine_Co_No_28-Los_Angeles_California.html
Thu 03 Mar 2016 02:17:34,LosAngeles,Twist Frozen Yogurt,NotFound,NotFound,NotFound,-118.45937,34.041737,"11870 Santa Monica Blvd, Los Angeles, CA 90025 ",3104812224,7244,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d5006819-Reviews-Twist_Frozen_Yogurt-Los_Angeles_California.html
Thu 03 Mar 2016 02:18:02,LosAngeles,Gus Burgers,NotFound,NotFound,NotFound,-118.26642,33.790993,"307 W Pacific Coast Hwy, Los Angeles, CA 90744 ",3108345690,7516,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4280600-Reviews-Gus_Burgers-Los_Angeles_California.html
Thu 03 Mar 2016 02:18:36,LosAngeles,Ana Maria's,4,NotFound,NotFound,-118.248795,34.050655,"317 S Broadway, Ste C 9-10, Los Angeles, CA 90013 ",2136200477,2414,4.25,0,0,0,3,1,/Restaurant_Review-g32655-d4477858-Reviews-Ana_Maria_s-Los_Angeles_California.html
Thu 03 Mar 2016 02:19:01,LosAngeles,Big Nick's,6,NotFound,Italian,-118.29195,33.754448,"1110 Gaffey Street, Los Angeles, CA ",3104968790,4465,3.3333,0,1,3,1,1,/Restaurant_Review-g32655-d3835586-Reviews-Big_Nick_s-Los_Angeles_California.html
Thu 03 Mar 2016 02:19:35,LosAngeles,Curbside Cafe Mobile Espresso,NotFound,NotFound,NotFound,-118.46882,34.205532,"15410 Runnymede St, Los Angeles, CA ",8189018041,5392,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4937469-Reviews-Curbside_Cafe_Mobile_Espresso-Los_Angeles_California.html
Thu 03 Mar 2016 02:19:50,LosAngeles,Octopus Japanese Fusion Restaurant,5,2,Japanese,-118.4981,34.158844,"16733 Ventura Blvd, Los Angeles, CA 91436 ",8183800855,4243,3.6,0,0,2,3,0,/Restaurant_Review-g32655-d4415129-Reviews-Octopus_Japanese_Fusion_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:20:19,LosAngeles,Chipilin Restaurant,1,NotFound,Seafood,-118.299904,34.076164,"4170 Beverly Blvd, Los Angeles, CA 90004-4419 ",2133804305,1943,5.0,0,0,0,0,1,/Restaurant_Review-g32655-d1013639-Reviews-Chipilin_Restaurant-Los_Angeles_California.html
Thu 03 Mar 2016 02:20:38,LosAngeles,Dan Tana's,178,4,Italian,-118.389084,34.081806,"9071 Santa Monica Blvd, Los Angeles, CA 90069-5520 ",3102759444,268,4.0112,13,14,18,46,87,/Restaurant_Review-g32655-d348023-Reviews-Dan_Tana_s-Los_Angeles_California.html
Thu 03 Mar 2016 02:21:12,LosAngeles,Calle Tacos,40,NotFound,Mexican,-118.331474,34.101456,"6508 Hollywood Blvd, Los Angeles, CA 90028 ",3234659100,233,4.425,0,0,5,13,22,/Restaurant_Review-g32655-d4944123-Reviews-Calle_Tacos-Los_Angeles_California.html
Thu 03 Mar 2016 02:21:27,LosAngeles,Thai BBQ,NotFound,NotFound,Barbecue,-118.43336,34.22089,"8251 Woodman Ave, Los Angeles, CA 91402 ",8187800450,7161,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4249871-Reviews-Thai_BBQ-Los_Angeles_California.html
Thu 03 Mar 2016 02:21:58,LosAngeles,Weiland Brewery Underground,3,3,American,-118.256996,34.051765,"505 South Flower Street Suite B410, Los Angeles, CA 90071 ",2136221125,3267,3.3333,0,1,1,0,1,/Restaurant_Review-g32655-d1315932-Reviews-Weiland_Brewery_Underground-Los_Angeles_California.html
Thu 03 Mar 2016 02:22:15,LosAngeles,Which Wich,NotFound,NotFound,NotFound,-118.39414,34.143467,"12048 Ventura Blvd, Los Angeles, CA 91604 ",8189859424,7002,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4651843-Reviews-Which_Wich-Los_Angeles_California.html
Thu 03 Mar 2016 02:22:53,LosAngeles,Nick's Burgers,NotFound,NotFound,NotFound,-118.13983,34.017,"6101 Whittier Blvd, Los Angeles, CA 90022 ",3237213777,5513,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d4369555-Reviews-Nick_s_Burgers-Los_Angeles_California.html
Thu 03 Mar 2016 02:23:07,LosAngeles,Star Bakery,NotFound,NotFound,NotFound,-118.45426,34.044,"11628 Santa Monica Blvd, Ste 6, Los Angeles, CA 90025 ",3102070025,7769,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g32655-d5098876-Reviews-Star_Bakery-Los_Angeles_California.html
