OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Thu 03 Mar 2016 01:38:38,Miami,Stanzione 87,715,4,2,Pizzeria,-80.194968,25.766573,"87 SW 8th St.Miami, FL  33130",7863601852,4.75,0,0,0,1,3,/stanzione-87,Thu 03 Mar 2016 05:47:40,Miami,Stanzione 87,30,NotFound,Italian,-80.19497,25.766575,"87 S.W. 8th Street, Miami, FL ",NotFound,315,4.3333,0,0,6,8,16,/Restaurant_Review-g34438-d4263022-Reviews-Stanzione_87-Miami_Florida.html
Thu 03 Mar 2016 01:47:01,Miami,Pied a Terre,583,441,3,Mediterranean,-80.130621,25.792463,"1701 James AvenueMiami Beach, FL  33139",3055314533,4.6122,7,9,22,72,331,/pied-a-terre,Fri 25 Mar 2016 23:17:27,MiamiBeach,Pied a Terre,488,4,French,-80.130455,25.792599,"1701 James Avenue, Miami Beach, FL 33139  (Cross Street 17th and James Ave.) ",13055314533,8,4.6066,4,15,24,83,362,/Restaurant_Review-g34439-d2086133-Reviews-Pied_a_Terre-Miami_Beach_Florida.html
Thu 03 Mar 2016 01:48:04,Miami,Sapore di Mare Italian Seafood - Coconut Grove,664,45,2,Italian,-80.243809,25.728206,"3111 Grand AvenueMiami, FL  33133",3054768292,4.3043,1,3,5,9,28,/sapore-di-mare-italian-seafood-coconut-grove,Thu 03 Mar 2016 08:54:45,Miami,Sapore Di Mare,47,NotFound,Italian,-80.24381,25.728207,"3111 Grand Ave, Coconut Grove, Miami, FL 33133 ",3054768292,267,4.0851,3,2,3,19,20,/Restaurant_Review-g34438-d7320788-Reviews-Sapore_Di_Mare-Miami_Florida.html
Thu 03 Mar 2016 01:48:24,Miami,Marion,476,51,3,Mediterranean,-80.194594,25.763277,"1111 SW 1st AveMiami, FL  33130",7867177512,3.86,4,3,8,16,19,/marion,Thu 03 Mar 2016 08:42:14,Miami,Marion,39,4,Italian,-80.19272,25.763418,"1111 SW 1st Avenue, Miami, FL 33131 ",17867177512,354,3.9487,1,4,5,15,14,/Restaurant_Review-g34438-d8631407-Reviews-Marion-Miami_Florida.html
Thu 03 Mar 2016 01:49:54,Miami,Bocce,111,188,3,Italian,-80.193296,25.807486,"3252 NE 1st Ave, unit 107Miami, FL  33137",7862456211,4.2553,4,3,26,63,92,/bocce,Thu 03 Mar 2016 04:48:51,Miami,Bocce Bar,91,4,Italian,-80.19334,25.807505,"3252 NorthEast First Avenue, Unit 107, Miami, FL 33137 ",17862456211,102,4.2857,1,5,5,36,44,/Restaurant_Review-g34438-d5828668-Reviews-Bocce_Bar-Miami_Florida.html
Thu 03 Mar 2016 01:56:49,Miami,Essensia Restaurant & Lounge,289,333,3,"Global,International",-80.124439,25.805918,"The Palms Hotel & Spa3025 Collins AvenueMiami Beach, FL  33140",3059085458,4.021,15,31,40,93,154,/essensia-restaurant-and-lounge,Fri 25 Mar 2016 22:56:25,MiamiBeach,Essensia Restaurant & Lounge,324,4,American,-80.124435,25.805918,"3025 Collins Avenue - The Palms Hotel & Spa, Miami Beach, FL  (30th Street) ",305.908.5458,91,4.3333,6,14,33,84,187,/Restaurant_Review-g34439-d1307711-Reviews-Essensia_Restaurant_Lounge-Miami_Beach_Florida.html
Thu 03 Mar 2016 01:57:06,Miami,Komodo,405,34,4,ContemporaryAsian,-80.190291,25.765127,"801 Brickell AveMiami, FL  33131",3055342211,4.0541,3,2,6,5,21,/komodo,Thu 03 Mar 2016 01:38:18,Miami,Komodo,25,4,Asian,-80.19038,25.7657,"801 Brickell Avenue, Miami, FL 33131 ",13055342211,276,4.2,0,1,6,5,13,/Restaurant_Review-g34438-d8704204-Reviews-Komodo-Miami_Florida.html
Thu 03 Mar 2016 01:57:34,Miami,Tantra Restaurant & Lounge,740,143,3,International,-80.1341,25.7868,"1445 Pennsylvania AvenueMiami Beach, FL  33139",3056724765,3.5035,16,18,29,38,42,/tantra-restaurant-and-lounge,Fri 25 Mar 2016 23:15:37,MiamiBeach,Tantra Restaurant & Lounge,120,3,International,-80.13398,25.787016,"1445 Pennsylvania Ave, Miami Beach, FL 33139  (Espanola Way) ",13056724765,644,4.05,10,5,20,19,66,/Restaurant_Review-g34439-d431954-Reviews-Tantra_Restaurant_Lounge-Miami_Beach_Florida.html
Thu 03 Mar 2016 01:58:12,Miami,Pao by Paul Qui – Faena Hotel Miami Beach,567,20,4,ContemporaryAsian,-80.123189,25.80692,"3201 Collins Ave.Miami Beach, FL  33140",8447989713,3.45,2,5,2,4,7,/pao-by-paul-qui-faena-hotel-miami-beach,Fri 25 Mar 2016 23:06:27,MiamiBeach,Pao by Paul Qui,23,4,Asian,-80.1233,25.80728,"3201 Collins Avenue, Faena District Miami Beach, Miami Beach, FL 33140 ",17866555630,337,4.2609,0,4,1,3,15,/Restaurant_Review-g34439-d9749112-Reviews-Pao_by_Paul_Qui-Miami_Beach_Florida.html
Thu 03 Mar 2016 01:58:41,Miami,Indigo Restaurant,368,91,2,American,-80.136214,26.11866,"620 East Las Olas Blvd.Fort Lauderdale, FL  33301",9544670045,3.6484,6,15,9,36,25,/indigo-restaurant,Sat 26 Mar 2016 00:10:38,ForL,Indigo Restaurant,224,3,American,-80.13644,26.118725,"620 E Las Olas Blvd, Fort Lauderdale, FL 33301-2235  (South East 8th Ave) ",9544670045,97,3.9554,10,12,35,88,79,/Restaurant_Review-g34227-d495508-Reviews-Indigo_Restaurant-Fort_Lauderdale_Florida.html
Thu 03 Mar 2016 02:00:48,Miami,Full Bloom,321,42,2,Vegan,-80.14777,25.789748,"11 Island AveMiami Beach, FL  33139",3053978018,4.5581,0,1,2,12,28,/full-bloom,Fri 25 Mar 2016 22:49:05,MiamiBeach,Full Bloom,60,2,Italian,-80.14779,25.789648,"11 Island Avenue, Costa Brava Building, Miami Beach, FL 33139 ",13053978018,124,4.65,1,1,1,12,45,/Restaurant_Review-g34439-d8491743-Reviews-Full_Bloom-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:08:01,Miami,Thasos Greek Taverna,765,489,2,Greek,-80.101346,26.167192,"3330 E Oakland Park BlvdFort Lauderdale, FL  33308",9542006006,4.0184,21,42,61,148,217,/thasos-greek-taverna,Sat 26 Mar 2016 00:13:36,ForL,Thasos Greek Taverna,257,3,Mediterranean,-80.101425,26.167257,"3330 E Oakland Park Blvd, Fort Lauderdale, FL 33308  (A1A) ",19542006006,91,4.1323,12,19,25,68,133,/Restaurant_Review-g34227-d3394028-Reviews-Thasos_Greek_Taverna-Fort_Lauderdale_Florida.html
Thu 03 Mar 2016 02:08:13,Miami,Los Fuegos – Faena Hotel Miami Beach,456,24,4,Argentinean,-80.123189,25.80692,"3201 Collins Ave.Miami Beach, FL  33140",8447989714,4.1538,1,2,2,8,13,/veranda-faena-hotel-miami-beach,Fri 25 Mar 2016 22:43:59,MiamiBeach,Los Fuegos,1,NotFound,NotFound,-80.12341,25.807365,"3201 Collins Avenue, 3201 Collins Avenue, 33140, Miami Beach, Florida, Miami Beach, FL 33140 ",NotFound,490,5.0,0,0,0,0,1,/Restaurant_Review-g34439-d10028549-Reviews-Los_Fuegos-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:09:52,Miami,"Red, the Steakhouse - Miami Beach",623,966,4,Steakhouse,-80.134691,25.770456,"119 Washington AveMiami Beach, FL  33139",3055343688,4.0591,28,82,154,242,459,/red-the-steakhouse-miami-beach,Fri 25 Mar 2016 22:39:52,MiamiBeach,"Red, The Steakhouse",540,4,American,-80.134735,25.77047,"119 Washington Ave, Miami Beach, FL 33139 ",13055343688,115,4.0519,31,33,80,129,267,/Restaurant_Review-g34439-d1371131-Reviews-Red_The_Steakhouse-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:11:38,Miami,Monserrate Restaurant - Coral Way,510,9,2,LatinAmerican,-80.22798,25.750828,"2093 Coral WayMiami, FL  33145",3058568525,4.1111,0,1,2,1,5,/monserrate-restaurant-coral-way,Thu 03 Mar 2016 02:41:16,Miami,Monserrate Restaurant,21,3,NotFound,-80.22797,25.750914,"2093 Coral Way, Miami, FL 33145  (NW 21 Ave) ",3058568525,384,4.381,0,0,1,11,9,/Restaurant_Review-g34438-d4559848-Reviews-Monserrate_Restaurant-Miami_Florida.html
Thu 03 Mar 2016 02:12:44,Miami,Face,292,209,2,French,-80.147947,26.011075,"2022 Hollywood BlvdHollywood, FL  33020",7542632811,4.6794,0,3,10,38,158,/face,Fri 25 Mar 2016 22:18:31,Hollywood,Face,82,3,French,-80.14792,26.011116,"2022 Hollywood Blvd, Hollywood, FL 33020  (Boulevard) ",7542632811,36,4.5732,0,2,5,19,56,/Restaurant_Review-g34296-d3159678-Reviews-Face-Hollywood_Florida.html
Thu 03 Mar 2016 02:18:36,Miami,GK Bistronomie,328,35,3,Peruvian,-80.199553,25.800536,"218 NW 25th StreetMiami, FL  33127",7864775151,4.6,0,1,1,9,24,/gk-bistronomie,Thu 03 Mar 2016 07:07:02,Miami,GK Bistronomie,24,3,Peruvian,-80.199554,25.800537,"218 North West 25th Street, Miami, FL 33127 ",7865668984,141,4.75,0,0,1,4,19,/Restaurant_Review-g34438-d8395763-Reviews-GK_Bistronomie-Miami_Florida.html
Thu 03 Mar 2016 02:18:47,Miami,Bulldog Burger,151,17,2,Burgers,-80.156117,25.918461,"15400 Biscayne Blvd.#106North Miami, FL  33160",3059409655,3.5882,2,2,4,2,7,/bulldog-burger,Thu 03 Mar 2016 04:17:09,Miami,Bulldog BBQ,94,2,American,-80.156784,25.917212,"15400 Biscayne Blvd, Miami, FL 33160  (154 st) ",3059409655,351,3.6596,9,12,16,22,35,/Restaurant_Review-g34438-d1473081-Reviews-Bulldog_BBQ-Miami_Florida.html
Thu 03 Mar 2016 02:18:58,Miami,BRIO Tuscan Grille - Sweetwater - Dolphin Mall,136,31,2,Italian,-80.380947,25.786907,"11401 N.W. 12th StreetSweetwater, FL  33172",NotFound,4.2581,2,3,1,4,21,/brio-tuscan-grille-sweetwater-dolphin-mall,Thu 03 Mar 2016 09:05:40,Miami,Charcoals Latin Grill,30,NotFound,NotFound,-80.38095,25.786907,"11401 NW 12th St, Ste 510, Miami, FL 33172 ",3054630209,1393,3.3871,2,3,10,13,3,/Restaurant_Review-g34438-d4398957-Reviews-Charcoals_Latin_Grill-Miami_Florida.html
Thu 03 Mar 2016 02:19:27,Miami,COYA Miami,245,140,4,SouthAmerican,-80.190776,25.763924,"999 Brickell AvenueMiami, FL  33131",3054159990,3.9489,7,11,27,29,63,/coya-miami,Thu 03 Mar 2016 10:42:20,Miami,Coya,108,NotFound,Peruvian,-80.19056,25.763866,"999 Brickell Ave, Miami, FL 33131 ",13054159990,195,3.9083,11,10,10,25,53,/Restaurant_Review-g34438-d7745714-Reviews-Coya-Miami_Florida.html
Thu 03 Mar 2016 02:23:09,Miami,Bon Gusto,115,4,2,Italian,-80.110439,26.197764,"5640 North Federal HwyFort Lauderdale, FL  33308",9547719635,3.5,1,0,1,0,2,/bon-gusto,Fri 25 Mar 2016 23:25:05,ForL,Bongusto Ristorante,43,NotFound,Italian,-80.11082,26.19789,"5640 N Federal Hwy, Ste 3, Fort Lauderdale, FL 33308-2689 ",19547719635,316,4.7442,0,1,1,6,35,/Restaurant_Review-g34227-d438158-Reviews-Bongusto_Ristorante-Fort_Lauderdale_Florida.html
Thu 03 Mar 2016 02:27:07,Miami,Juvia,390,1247,4,French/Japanese,-80.141044,25.790679,"1111 Lincoln RoadMiami, FL  33139",3057638272,3.9767,53,100,196,368,526,/juvia,Fri 25 Mar 2016 22:17:22,MiamiBeach,Juvia,1793,4,American,-80.14011,25.79072,"1111 Lincoln Road, Elevator lobby in corner of Lenox and Lincoln, Miami Beach, FL 33139  (Lincoln Road & Lenox) ",13057638272,71,4.1344,72,88,211,578,844,/Restaurant_Review-g34439-d2562327-Reviews-Juvia-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:29:07,Miami,Rincon Argentino - Kendall,629,30,2,Argentinean,-80.321119,25.688344,"7744 N. Kendall DriveMiami, FL  33156",3052748850,3.8667,2,2,4,12,10,/rincon-argentino-kendall,Thu 03 Mar 2016 11:22:52,Miami,Rincon Argentino - Kendall,101,2,Steakhouse,-80.32027,25.688229,"7744 N. Kendall Drive, Miami, FL 33156 ",13052748850,113,4.4554,1,2,11,23,64,/Restaurant_Review-g34438-d1995148-Reviews-Rincon_Argentino_Kendall-Miami_Florida.html
Thu 03 Mar 2016 02:29:35,Miami,Colette Bistro,238,89,2,French,-80.142015,25.790505,"1223 Lincoln RdMiami Beach, FL  33139",3055347888,4.1818,4,5,10,21,48,/colette-bistro,Fri 25 Mar 2016 23:16:04,MiamiBeach,Colette Little French Bistro,90,NotFound,French,-80.14215,25.79054,"1223 Lincoln Rd, Miami Beach, FL 33139 ",3055347888,207,4.2889,4,2,5,32,47,/Restaurant_Review-g34439-d5077769-Reviews-Colette_Little_French_Bistro-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:30:44,Miami,Benihana - Miami Beach,79,470,2,Japanese,-80.150702,25.849064,"1665 NE 79th Street CausewayNorth Bay Village, FL  33141",3058662768,3.8083,37,52,80,108,203,/benihana-miami-beach,Fri 25 Mar 2016 22:35:30,MiamiBeach,Benihana,131,NotFound,Japanese,-80.150696,25.84926,"1665 NorthEast 79 Street, Miami Beach, Miami Beach, FL 33141  (Hispanola Avenue) ",3058662768,299,3.7481,11,14,18,42,46,/Restaurant_Review-g34439-d493729-Reviews-Benihana-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:37:46,Miami,Orange Blossom,555,91,2,FrenchAmerican,-80.128856,25.796407,"2000 Collins Avenue #7Miami Beach, FL  33139",3057638983,3.978,4,6,20,19,42,/orange-blossom,Fri 25 Mar 2016 22:28:28,MiamiBeach,Orange Blossom Restaurant,226,2,American,-80.12933,25.796171,"2000 Collins Ave, #7, Miami Beach, FL 33139 ",13057638983,134,4.0044,8,14,36,79,89,/Restaurant_Review-g34439-d6487582-Reviews-Orange_Blossom_Restaurant-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:38:38,Miami,Jaguar,378,430,2,Latin/Spanish,-80.242791,25.728408,"3067 Grand AvenueCoconut Grove, FL  33133",3054440216,4.1442,6,21,49,183,171,/jaguar,Thu 03 Mar 2016 09:56:05,Miami,Jaguar Ceviche Spoon Bar and Latin Grill,713,2,Peruvian,-80.24277,25.728258,"3067 Grand Ave., Coconut Grove, Miami, FL 33133  (Matilda Street) ",13054440216,17,4.3787,10,16,60,235,392,/Restaurant_Review-g34438-d648948-Reviews-Jaguar_Ceviche_Spoon_Bar_and_Latin_Grill-Miami_Florida.html
Thu 03 Mar 2016 02:39:03,Miami,The Pelican Cafe,577,27,2,Italian,-80.131344,25.778542,"826 Ocean DriveMiami Beach, FL  33139",3056731000,3.1852,3,6,6,7,5,/the-pelican-cafe,Fri 25 Mar 2016 22:58:18,MiamiBeach,Pelican Cafe,704,4,Italian,-80.131355,25.778536,"826 Ocean Dr, Miami Beach, FL 33139  (9th and Ocean Drive) ",3056731000,122,3.9901,46,36,99,221,302,/Restaurant_Review-g34439-d466618-Reviews-Pelican_Cafe-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:40:23,Miami,Byblos Miami,160,147,2,Mediterranean,-80.129943,25.78829,"1545 Collins AveMiami Beach, FL  33139",3055085041,4.473,2,5,13,29,99,/byblos-miami,Fri 25 Mar 2016 22:50:01,MiamiBeach,Byblos,85,NotFound,Lebanese,-80.12932,25.78841,"1545 Collins Avenue, Miami Beach, FL 33140 ",3055085041,80,4.6471,1,1,4,15,64,/Restaurant_Review-g34439-d8498438-Reviews-Byblos-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:44:07,Miami,RA Sushi Bar Restaurant - South Miami,610,27,2,Japanese,-80.287922,25.703461,"5829 SW 73rd StreetMiami, FL  33143",3053410092,4.037,2,3,1,7,14,/ra-sushi-bar-restaurant-south-miami,Thu 03 Mar 2016 08:51:48,Miami,RA Sushi,19,NotFound,Japanese,-80.28816,25.703634,"5829 SW 73rd St, Miami, FL 33143 ",3053410092,1823,3.1053,2,6,0,10,1,/Restaurant_Review-g34438-d5082336-Reviews-RA_Sushi-Miami_Florida.html
Thu 03 Mar 2016 02:44:18,Miami,Segafredo - Brickell,683,11,2,Bar/Lounge/BottleService,-80.193282,25.760166,"1421 S Miami AveMiami, FL  33130",3055779809,2.8182,4,0,3,2,2,/segafredo-brickell-miami,Thu 03 Mar 2016 02:37:00,Miami,Segafredo Brickell,99,4,Italian,-80.19363,25.76021,"1421 S Miami Ave, Miami, FL 33131 ",13055779809,196,4.0505,4,4,14,38,39,/Restaurant_Review-g34438-d1027691-Reviews-Segafredo_Brickell-Miami_Florida.html
Thu 03 Mar 2016 02:46:19,Miami,Zuma Japanese Restaurant - Miami,831,437,4,Japanese,-80.189834,25.770762,"270 Biscayne Boulevard WayMiami, FL  33131",3055770277,4.3701,12,19,35,99,270,/zuma-japanese-restaurant-miami,Thu 03 Mar 2016 08:09:09,Miami,Zuma,2038,4,Japanese,-80.1896,25.770468,"270 Biscayne Boulevard Way, (Epic Hotel), Miami, FL 33131 ",13055770277,5,4.5157,42,48,120,436,1394,/Restaurant_Review-g34438-d1927691-Reviews-Zuma-Miami_Florida.html
Thu 03 Mar 2016 02:46:58,Miami,Joey's Italian Cafe,383,276,2,Italian,-80.199206,25.800933,"2506 NW 2nd AvMiami, FL  33127",3054380488,3.6655,21,37,36,104,80,/joeys-italian-cafe,Thu 03 Mar 2016 01:49:12,Miami,Joey's Italian Cafe,134,3,Italian,-80.1991,25.80109,"2506 North West 2nd Avenue, Miami, FL 33127  (25th Street) ",3054380488,273,3.903,6,7,24,54,43,/Restaurant_Review-g34438-d2136870-Reviews-Joey_s_Italian_Cafe-Miami_Florida.html
Thu 03 Mar 2016 02:49:52,Miami,Cara Mia Trattoria Italiana,194,165,2,Italian,-80.1411,25.781323,"1040 Alton RoadMiami Beach, FL  33139",3053978624,4.2927,3,11,12,47,91,/cara-mia-trattoria-italiana,Fri 25 Mar 2016 23:23:02,MiamiBeach,Cara Mia Trattoria,538,2,Italian,-80.141266,25.781311,"1040 Alton Road, Miami Beach, FL 33139  (10th & 11th Street - Next door to Whole Foods Market) ",13053978624,5,4.6301,3,8,29,105,393,/Restaurant_Review-g34439-d3446245-Reviews-Cara_Mia_Trattoria-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:51:36,Miami,Johnny V,384,1066,3,American,-80.136336,26.119469,"625 East Las Olas Blvd.Fort Lauderdale, FL  33301",9547617920,4.3152,13,58,109,286,600,/johnny-v,Fri 25 Mar 2016 23:26:50,ForL,Johnny V,386,3,American,-80.13632,26.119392,"625 E Las Olas Blvd, Fort Lauderdale, FL 33301-2234  (8th street) ",19547617920,37,4.3187,6,17,39,110,214,/Restaurant_Review-g34227-d495463-Reviews-Johnny_V-Fort_Lauderdale_Florida.html
Thu 03 Mar 2016 02:52:01,Miami,Thyme at Carillon Miami Beach,767,214,3,ContemporaryAmerican,-80.119993,25.853361,"6801 Collins Ave.Miami Beach, FL  33141",3055147474,3.8879,7,20,42,66,79,/thyme-at-carillon-miami-beach,Fri 25 Mar 2016 22:36:03,MiamiBeach,Thyme,11,NotFound,NotFound,-80.11999,25.85282,"6801 Collins Ave, Carillon Miami Beach, Miami Beach, FL 33141 ",3055147474.,458,3.8182,0,1,4,2,4,/Restaurant_Review-g34439-d8848431-Reviews-Thyme-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:53:46,Miami,Barton G. The Restaurant - Miami Beach,65,828,3,ContemporaryAmerican,-80.142202,25.786102,"1427  West AvenueMiami Beach, FL  33139-3723",3056728881,4.0048,35,75,138,182,397,/barton-g-the-restaurant-miami,Fri 25 Mar 2016 22:24:07,MiamiBeach,Barton G. The Restaurant,786,4,Contemporary,-80.14199,25.786161,"1427 West Ave., Miami Beach, FL 33139  (14th Court) ",3056728881,86,3.9478,49,67,111,208,351,/Restaurant_Review-g34439-d466634-Reviews-Barton_G_The_Restaurant-Miami_Beach_Florida.html
Thu 03 Mar 2016 02:54:27,Miami,Panorama Restaurant & Sky Lounge at Sonesta Bayfront Hotel Coconut Grove,566,115,2,Bistro,-80.240908,25.727082,"2889 McFarlane RoadCoconut Grove, FL  33133",3054478256,3.6696,11,12,18,37,37,/panorama-restaurant-and-sky-lounge-at-sonesta-bayfront-hotel-coconut-grove,Thu 03 Mar 2016 09:25:49,Miami,Panorama Restaurant & Sky Lounge,144,3,Caribbean,-80.24051,25.72735,"2889 McFarlane Road, Miami, FL 33133  (Grand Avenue) ",13054478256,259,4.2153,4,6,14,51,69,/Restaurant_Review-g34438-d1029127-Reviews-Panorama_Restaurant_Sky_Lounge-Miami_Florida.html
